sentence_num,token,tag
721,diperlukan,VB
721,",",Z
721,sedangkan,CC
721,30,CD
721,persen,CD
721,lagi,RB
721,i,X
721,berasal,VB
721,dari,IN
721,internal,JJ
721,PKG,NNP
721,.,Z
722,Apalagi,CC
722,hubungan,NN
722,kerja sama,NN
722,ini,PR
722,telah,MD
722,terjalin,VB
722,sejak,IN
722,1972,CD
722,dengan,SC
722,menjadi,VB
722,nasabah,NN
722,giro,NN
722,dan,CC
722,menjadi,VB
722,debitur,NN
722,sejak,IN
722,tahun,NN
722,1994,CD
722,",",Z
722,ucap,VB
722,-nya,PRP
722,.,Z
723,Power,FW
723,Plant,FW
723,baru,JJ
723,akan,MD
723,beroperasi,VB
723,pada,IN
723,akhir,NN
723,2009,CD
723,atau,CC
723,awal,NN
723,2010,CD
723,pembangunan,NN
723,untuk,SC
723,mengantisipasi,VB
723,mahal,JJ
723,-nya,PRP
723,harga,NN
723,minyak mentah,NN
723,",",Z
723,kata,VB
723,-nya,PRP
723,.,Z
724,Menurut,IN
724,dia,PRP
724,",",Z
724,dengan,SC
724,menggunakan,VB
724,batu bara,NN
724,",",Z
724,PKG,NNP
724,bisa,MD
724,menghemat,VB
724,biaya,NN
724,Rp,SYM
724,100,CD
724,miliar,CD
724,per,IN
724,tahun,NN
724,.,Z
725,Pihak,NN
725,-nya,PRP
725,terpaksa,VB
725,menggunakan,VB
725,minyak,NN
725,akibat,IN
725,langka,JJ
725,-nya,PRP
725,pasokan,NN
725,gas,NN
725,dalam,IN
725,lima,CD
725,tahun,NN
725,terakhir,JJ
725,.,Z
726,Selain,IN
726,itu,PR
726,",",Z
726,kurang,RB
726,-nya,PRP
726,pasokan,NN
726,gas,NN
726,menyebabkan,VB
726,produksi,NN
726,urea,NN
726,tidak,NEG
726,maksimal,JJ
726,.,Z
727,Dari,IN
727,kontrak,NN
727,awal,NN
727,62,CD
727,MMSCFD,NND
727,pasokan,NN
727,gas,NN
727,yang,SC
727,diterima,VB
727,hanya,RB
727,45,CD
727,juta,CD
727,metrik,NND
727,kaki,NND
727,kubik,NND
727,per,IN
727,hari,NN
727,MMSFD,NND
727,",",Z
727,kata,VB
727,-nya,PRP
727,.,Z
728,Ekspor,NN
728,crude,FW
728,palm,FW
728,oil,FW
728,CPO,FW
728,PT,NNP
728,Astra,NNP
728,Agro,NNP
728,Lestari,NNP
728,AALI,NNP
728,pada,IN
728,10,CD
728,bulan,NN
728,pertama,OD
728,2007,CD
728,turun,VB
728,"51,6",CD
728,persen,CD
728,karena,IN
728,melonjaknya,NN
728,permintaan,NN
728,dari,IN
728,dalam negeri,NN
728,.,Z
729,Direktur,NNP
729,perseroan,NNP
729,Susanto,NNP
729,",",Z
729,dalam,IN
729,laporan,NN
729,-nya,PRP
729,ke,IN
729,bursa,NN
729,",",Z
729,Senin,NNP
729,",",Z
729,mengatakan,VB
729,",",Z
729,tinggi,JJ
729,-nya,PRP
729,permintaan,NN
729,CPO,FW
729,dalam negeri,NN
729,menyebabkan,VB
729,volume,NN
729,ekspor,NN
729,sepanjang,IN
729,periode,NN
729,Januari,NNP
729,-,Z
729,Oktober,NNP
729,2007,CD
729,hanya,RB
729,124.450,CD
729,ton,NND
729,atau,CC
729,turun,VB
729,"51,6",CD
729,persen,CD
729,dibanding,VB
729,periode,NN
729,sama,JJ
729,2006,CD
729,yang,SC
729,mencapai,VB
729,257.145,CD
729,ton,NND
729,.,Z
730,Menurut,IN
730,Santoso,NNP
730,",",Z
730,ekspor,NN
730,tersebut,PR
730,sebesar,JJ
730,"45,6",CD
730,persen,CD
730,dipasarkan,VB
730,ke,IN
730,India,NNP
730,yang,SC
730,merupakan,VB
730,negara,NN
730,tujuan,NN
730,utama,JJ
730,ekspor,NN
730,perseroan,NN
730,",",Z
730,sedangkan,CC
730,sisa,NN
730,-nya,PRP
730,ke,IN
730,Vietnam,NNP
730,"14,5",CD
730,persen,CD
730,",",Z
730,Belanda,NNP
730,"13,1",CD
730,persen,CD
730,",",Z
730,China,NNP
730,"9,4",CD
730,persen,CD
730,",",Z
730,Malaysia,NNP
730,"2,4",CD
730,persen,CD
730,dan,CC
730,lain,JJ
730,-nya,PRP
730,15,CD
730,persen,CD
730,.,Z
731,Dia,PRP
731,juga,RB
731,mengungkapkan,VB
731,",",Z
731,ekspor,NN
731,tersebut,PR
731,sebesar,JJ
731,18,CD
731,persen,CD
731,dari,IN
731,total,NN
731,produksi,NN
731,perseroan,NN
731,pada,IN
731,periode,NN
731,10,CD
731,bulan,NN
731,yang,SC
731,mencapai,VB
731,695.517,CD
731,ton,NND
731,.,Z
732,Namun,CC
732,produksi,NN
732,ini,PR
732,mengalami,VB
732,penurunan,NN
732,"8,7",CD
732,persen,CD
732,dibanding,VB
732,periode,NN
732,Januari,NNP
732,-,Z
732,Oktober,NNP
732,2006,CD
732,yang,SC
732,mencapai,VB
732,761.253,CD
732,ton,NND
732,.,Z
733,Sedangkan,CC
733,untuk,IN
733,nilai,NN
733,penjualan,NN
733,mengalami,VB
733,peningkatan,NN
733,karena,SC
733,didorong,VB
733,oleh,IN
733,harga jual,NN
733,rata-rata,JJ
733,CPO,FW
733,perseroan,NN
733,sebesar,JJ
733,"66,1",CD
733,persen,CD
733,atau,CC
733,menjadi,VB
733,Rp,SYM
733,5.763,CD
733,per,IN
733,kg,NND
733,.,Z
734,Dolar,NN
734,AS,NNP
734,diperdagangkan,VB
734,pada,IN
734,level,NN
734,tengah,NN
734,119,CD
734,yen,NN
734,pada,IN
734,awal,NN
734,transaksi,NN
734,Kamis,NNP
734,",",Z
734,di,IN
734,tokyo,NNP
734,",",Z
734,masih,MD
734,datar,JJ
734,dari,IN
734,posisi,NN
734,terakhir,JJ
734,Rabu,NNP
734,di,IN
734,New,NNP
734,York,NNP
734,.,Z
735,Pada,IN
735,pukul,NN
735,09.00,CD
735,",",Z
735,dolar,NN
735,dikutip,VB
735,pada,IN
735,"119,52",CD
735,-,Z
735,57,CD
735,yen,NN
735,dibandingkan,VB
735,dengan,IN
735,Rabu,NNP
735,pukul,NN
735,17.00,CD
735,yang,SC
735,dikutip,VB
735,pada,IN
735,"119,58",CD
735,-,Z
735,68,CD
735,yen,NN
735,di,IN
735,New,NNP
735,York,NNP
735,dan,CC
735,"119,26",CD
735,-,Z
735,29,CD
735,yen,NN
735,di,IN
735,Tokyo,NNP
735,.,Z
736,Euro,NN
736,dikutip,VB
736,pada,IN
736,"1,2936",CD
736,-,Z
736,2941,CD
736,dolar,NN
736,dan,CC
736,"154,66",CD
736,-,Z
736,71,CD
736,yen,NN
736,terhadap,IN
736,Rabu,NNP
736,pukul,NN
736,17.00,CD
736,yang,SC
736,dikutip,VB
736,pada,IN
736,"1,2932",CD
736,-,Z
736,2942,CD
736,dolar,NN
736,dan,CC
736,"154,75",CD
736,-,Z
736,85,CD
736,yen,NN
736,di,IN
736,New,NNP
736,York,NNP
736,serta,CC
736,"1,2991",CD
736,-,Z
736,2994,CD
736,dolar,NN
736,dan,CC
736,"154,96",CD
736,-,Z
736,"155,00",CD
736,yen,NN
736,di,IN
736,Tokyo,NNP
736,.,Z
737,Di,IN
737,New,NNP
737,York,NNP
737,",",Z
737,tadi,NN
737,malam,NN
737,",",Z
737,dolar,NN
737,menguat,VB
737,mendekati,VB
737,posisi,NN
737,tertinggi,JJ
737,tiga,CD
737,bulan,NN
737,pada,IN
737,"119,78",CD
737,yen,NN
737,di,IN
737,tengah,NN
737,menyusutnya,NN
737,defisit,NN
737,perdagangan,NN
737,AS,NNP
737,dan,CC
737,turunnya,NN
737,harga,NN
737,minyak mentah,NN
737,yang,SC
737,memicu,VB
737,ekspektasi,NN
737,bahwa,SC
737,ekonomi,NN
737,AS,NNP
737,masih,MD
737,akan,MD
737,menguat,VB
737,memberikan,VB
737,Federal,NNP
737,Reserve,NNP
737,untuk,SC
737,mengkaji,VB
737,ulang,RB
737,rencana,NN
737,penurunan,NN
737,suku,NN
737,bunga,NN
737,-nya,PRP
737,",",Z
737,kata,VB
737,para,DT
737,dealer,FW
737,.,Z
738,Bank,NN
738,milik,NN
738,pemerintah,NN
738,PT,NNP
738,Bank,NNP
738,Negara,NNP
738,Indonesia,NNP
738,Persero,NNP
738,Tbk,NNP
738,BBNI,NNP
738,merencanakan,VB
738,untuk,SC
738,menerbitkan,VB
738,saham,NN
738,dengan,IN
738,Hak,NN
738,Memesan,VB
738,Efek,NN
738,Terlebih,RB
738,Dahulu,NN
738,rights,FW
738,issue,FW
738,pada,IN
738,semester,NN
738,pertama,OD
738,tahun,NN
738,ini,PR
738,.,Z
739,Persiapan,NN
739,yang,SC
739,telah,MD
739,dilakukan,VB
739,oleh,IN
739,BNI,NNP
739,untuk,IN
739,pelaksanaan,NN
739,corporate,FW
739,action,FW
739,tersebut,PR
739,",",Z
739,saat,NN
739,ini,PR
739,masih,MD
739,dalam,IN
739,tahap,NN
739,pengkajian,NN
739,",",Z
739,kata,VB
739,Sekretaris,NNP
739,Perusahaan,NNP
739,BNI,NNP
739,Intan,NNP
739,Abdams,NNP
739,Katoppo,NNP
739,dalam,IN
739,penjelasan,NN
739,-nya,PRP
739,kepada,IN
739,Bursa,NNP
739,Efek,NNP
739,Jakarta,NNP
739,BEJ,NNP
739,",",Z
739,Kamis,NNP
739,.,Z
740,Sedangkan,CC
740,berkenaan,VB
740,dengan,IN
740,rencana,NN
740,divestasi,NN
740,saham,NN
740,milik,NN
740,Negara,NNP
740,RI,NNP
740,di,IN
740,BNI,NNP
740,",",Z
740,kata,VB
740,dia,PRP
740,",",Z
740,berdasarkan,VB
740,surat,NN
740,Menteri,NN
740,Negara,NN
740,BUMN,NN
740,pada,IN
740,19,CD
740,Desember,NNP
740,2006,CD
740,dinyatakan,VB
740,bahwa,SC
740,BNI,NNP
740,termasuk,VB
740,dalam,IN
740,program,NN
740,tahunan,NN
740,privatisasi,NN
740,BUMN,NN
740,tahun,NN
740,2007,CD
740,.,Z
741,Perolehan,NN
741,laba bersih,NN
741,PT,NNP
741,Bank,NNP
741,Mandiri,NNP
741,Tbk,NNP
741,sampai,IN
741,akhir,NN
741,September,NNP
741,2007,CD
741,sebesar,JJ
741,Rp,SYM
741,"3,2",CD
741,triliun,CD
741,atau,CC
741,naik,VB
741,"165,7",CD
741,persen,CD
741,dibandingkan,VB
741,periode,NN
741,sama,JJ
741,sebelum,SC
741,-nya,PRP
741,",",Z
741,sedangkan,CC
741,pendapatan,NN
741,bunga,NN
741,bersih,JJ
741,naik,VB
741,"29,5",CD
741,persen,CD
741,menjadi,VB
741,Rp,SYM
741,"9,7",CD
741,triliun,CD
741,.,Z
742,Fee,FW
742,based,FW
742,income,FW
742,ini,PR
742,naik,VB
742,"26,2",CD
742,persen,CD
742,menjadi,VB
742,Rp,SYM
742,"2,6",CD
742,triliun,CD
742,",",Z
742,kata,VB
742,Wadirut,NNP
742,Bank,NNP
742,Mandiri,NNP
742,",",Z
742,Wayan,NNP
742,Agus,NNP
742,Mertayasa,NNP
742,di,IN
742,Jakarta,NNP
742,",",Z
742,Senin,NNP
742,.,Z
743,Sementara,CC
743,pertumbuhan,NN
743,kredit,NN
743,sebesar,JJ
743,10,CD
743,persen,CD
743,menjadi,VB
743,"111,4",CD
743,triliun,CD
743,.,Z
744,Dia,PRP
744,menambahkan,VB
744,kredit,NN
744,bermasalah,VB
744,yang,SC
744,ada,VB
744,di,IN
744,Bank,NNP
744,Mandiri,NNP
744,sebesar,JJ
744,"12,4",CD
744,persen,CD
744,atau,CC
744,turun,VB
744,dibandingkan,VB
744,sebelum,SC
744,-nya,PRP
744,"24,6",CD
744,persen,CD
744,.,Z
745,Sedangkan,CC
745,rasio,NN
745,kecukupan,NN
745,modal,NN
745,sebesar,JJ
745,"22,4",CD
745,persen,CD
745,.,Z
746,Presiden,NNP
746,Uni,NNP
746,Emirat,NNP
746,Arab,NNP
746,UEA,NNP
746,Sheikh,NNP
746,Khalifa,NNP
746,bin,NNP
746,Zayed,NNP
746,Al,NNP
746,Nahyan,NNP
746,",",Z
746,Rabu,NNP
746,",",Z
746,mengeluarkan,VB
746,keputusan,NN
746,untuk,SC
746,mendirikan,VB
746,Bank,NNP
746,Islam,NNP
746,Al,NNP
746,Hilal,NNP
746,Bulan,NNP
746,Sabit,NNP
746,dengan,SC
746,modal,NN
746,resmi,JJ
746,4,CD
746,miliar,CD
746,dirham,NN
746,sekitar,RB
746,"1,1",CD
746,miliar,CD
746,dolar,NN
746,AS,NNP
746,.,Z
747,Bank,NN
747,baru,JJ
747,yang,SC
747,akan,MD
747,beroperasi,VB
747,secara,IN
747,hukum,NN
747,syariat,NN
747,Islam,NNP
747,itu,PR
747,akan,MD
747,menyediakan,VB
747,fasilitas,NN
747,kredit,NN
747,bagi,IN
747,sektor,NN
747,swasta,JJ
747,.,Z
748,Al,NNP
748,Hilal,NNP
748,akan,MD
748,menyediakan,VB
748,semua,CD
748,jasa,NN
748,yang,SC
748,ada,VB
748,pada,IN
748,bank,NN
748,modern,JJ
748,",",Z
748,termasuk,VB
748,kegiatan,NN
748,komersial,JJ
748,keuangan,NN
748,",",Z
748,industri,NN
748,",",Z
748,pariwisata,NN
748,dan,CC
748,real,FW
748,estate,FW
748,",",Z
748,dengan,IN
748,fokus,NN
748,khusus,JJ
748,pada,IN
748,sektor,NN
748,swasta,JJ
748,",",Z
748,kata,VB
748,-nya,PRP
748,.,Z
749,Keputusan,NN
749,Presiden,NN
749,menunjuk,VB
749,Badan,NNP
749,Investasi,NN
749,Abu,NNP
749,Dhabi,NNP
749,sebagai,IN
749,pemilik,NN
749,tunggal,JJ
749,bank,NN
749,baru,JJ
749,itu,PR
749,dan,CC
749,menetapkan,VB
749,modal,NN
749,4,CD
749,miliar,CD
749,dirham,NN
749,itu,PR
749,akan,MD
749,dibagi,VB
749,dalam,IN
749,empat,CD
749,saham,NN
749,dengan,SC
749,masing-masing,CD
749,saham,NN
749,senilai,NN
749,1,CD
749,miliar,CD
749,dirham,NN
749,",",Z
749,demikian,PR
749,Gulf,NNP
749,News,NNP
749,melaporkan,VB
749,-nya,PRP
749,.,Z
750,Dalam,IN
750,keputusan,NN
750,itu,PR
750,diputuskan,VB
750,mengangkat,VB
750,Eisa,NNP
750,Mohammad,NNP
750,Al,NNP
750,Suwaidi,NNP
750,sebagai,IN
750,Ketua,NN
750,Badan,NNP
750,Al,NNP
750,Hilal,NNP
750,.,Z
751,Anggota,NN
751,lain,JJ
751,-nya,PRP
751,yaitu,SC
751,Mohammad,NNP
751,Hassan,NNP
751,Omran,NNP
751,",",Z
751,Abdullah,NNP
751,Nasser,NNP
751,Al,NNP
751,Suwaidi,NNP
751,",",Z
751,Yunus,NNP
751,Haji,NNP
751,Khoory,NNP
751,dan,CC
751,Ahmad,NNP
751,Sari,NNP
751,Al,NNP
751,Mazroui,NNP
751,.,Z
752,Bank,NN
752,syariah,JJ
752,baru,JJ
752,itu,PR
752,juga,RB
752,akan,MD
752,menginvestasikan,VB
752,di,IN
752,pembiayaan,NN
752,konsumen,NN
752,yang,SC
752,selaras,NN
752,dengan,IN
752,kerangka,NN
752,instrumen,NN
752,keuangan,NN
752,syariah,X
752,.,Z
753,Lembaga,NN
753,pemeringkat,NN
753,internasional,JJ
753,Fitch,NNP
753,Ratings,NNP
753,hari,NN
753,ini,PR
753,memberikan,VB
753,rating,FW
753,final,NN
753,',Z
753,AA,SYM
753,-,Z
753,idn,SYM
753,',Z
753,AA,SYM
753,minus,JJ
753,",",Z
753,idn,SYM
753,untuk,IN
753,obligasi,NN
753,senior,JJ
753,tanpa,IN
753,jaminan,NN
753,Obligasi,NNP
753,II,NNP
753,/,NNP
753,2007,NNP
753,yang,SC
753,diterbitkan,VB
753,oleh,IN
753,PT,NNP
753,Bank,NNP
753,Pan,NNP
753,Indonesia,NNP
753,Tbk,NNP
753,Panin,NNP
753,sebesar,JJ
753,IDR,SYM
753,"1,65",CD
753,triliun,CD
753,.,Z
754,Dalam,IN
754,keterangan,NN
754,pers,NN
754,-nya,PRP
754,di,IN
754,Jakarta,NNP
754,",",Z
754,Kamis,NNP
754,",",Z
754,rating,FW
754,final,NN
754,tersebut,PR
754,diberikan,VB
754,menyusul,VB
754,selesainya,NN
754,proses,NN
754,penerbitan,NN
754,obligasi,NN
754,Bank,NNP
754,Panin,NNP
754,.,Z
755,Namun,CC
755,demikian,PR
755,rating,FW
755,ini,PR
755,sama,JJ
755,dengan,IN
755,peringkat,NN
755,ekspektasi,NN
755,yang,SC
755,diberikan,VB
755,di,IN
755,bulan,NN
755,April,NNP
755,2007,CD
755,.,Z
756,Disebutkan,VB
756,-nya,PRP
756,",",Z
756,obligasi,NN
756,Bank,NNP
756,Panin,NNP
756,itu,PR
756,diterbitkan,VB
756,dalam,IN
756,tiga,CD
756,seri,NN
756,yang,SC
756,masing-masing,PRP
756,memiliki,VB
756,jangka,NN
756,waktu,NN
756,tiga,CD
756,",",Z
756,lima,CD
756,",",Z
756,dan,CC
756,tujuh,CD
756,tahun,NN
756,.,Z
757,Bank,NNP
757,Panin,NNP
757,didirikan,VB
757,pada,IN
757,tahun,NN
757,1971,CD
757,oleh,IN
757,keluarga,NN
757,Gunawan,NNP
757,yang,SC
757,masih,MD
757,memegang,VB
757,kontrol,NN
757,terhadap,IN
757,bank,NN
757,sampai,IN
757,saat,NN
757,ini,PR
757,melalui,IN
757,PT,NNP
757,Panin,NNP
757,Life,NNP
757,Tbk,NNP
757,yang,SC
757,menguasai,VB
757,"45,1",CD
757,%,SYM
757,saham,NN
757,.,Z
758,Australia,NNP
758,and,NNP
758,New,NNP
758,Zealand,NNP
758,Banking,NNP
758,Group,NNP
758,ANZ,NNP
758,membeli,VB
758,"29,02",CD
758,%,SYM
758,saham,NN
758,di,IN
758,tahun,NN
758,1999,CD
759,Depkeu,NNP
759,memperkirakan,VB
759,pertumbuhan ekonomi,NN
759,pada,IN
759,semester,NN
759,I,OD
759,/,Z
759,2007,CD
759,akan,MD
759,berada,VB
759,pada,IN
759,kisaran,NN
759,"6,04",CD
759,persen,CD
759,mengingat,IN
759,sangat,RB
759,baik,JJ
759,-nya,PRP
759,kondisi,NN
759,pada,IN
759,bulan,NN
759,Juni,NNP
760,Kondisi,NN
760,Juni,NNP
760,ini,PR
760,adalah,VB
760,kondisi,NN
760,perekonomian,NN
760,tertinggi,JJ
760,selama,IN
760,6,CD
760,bulan,NN
760,terakhir,JJ
760,.,Z
761,Ini,PR
761,sangat,RB
761,meyakinkan,VB
761,dan,CC
761,memberi,VB
761,suasana,NN
761,kondusif,JJ
761,.,Z
762,Dengan,IN
762,prediksi,NN
762,pertumbuhan ekonomi,NN
762,6,CD
762,-,Z
762,"6,11",CD
762,persen,CD
762,pada,IN
762,kuartal,NN
762,2,CD
762,/,Z
762,2007,CD
762,",",Z
762,pemerintah,NN
762,optimis,NN
762,target,NN
762,pertumbuhan,NN
762,"6,3",CD
762,persen,CD
762,pada,IN
762,2007,CD
762,akan,MD
762,bisa,MD
762,dicapai,VB
762,.,Z
763,Dengan,IN
763,demikian,PR
763,",",Z
763,dia,PRP
763,menambahkan,VB
763,",",Z
763,pada,IN
763,kuartal,NN
763,3,CD
763,dan,CC
763,4,CD
763,/,Z
763,2007,CD
763,",",Z
763,Depkeu,NNP
763,mengharapkan,VB
763,pertumbuhan ekonomi,NN
763,masing-masing,PRP
763,sekitar,RB
763,"6,3",CD
763,dan,CC
763,"6,5",CD
763,persen,CD
763,.,Z
764,Perkembangan,NN
764,sektor,NN
764,riil,JJ
764,di,IN
764,bulan,NN
764,Juni,NNP
764,2007,CD
764,sangat,RB
764,positif,JJ
764,.,Z
765,Pertumbuhan,NN
765,Penerimaan,NN
765,Perpajakan,NN
765,year,FW
765,on,FW
765,year,FW
765,sekitar,RB
765,50,CD
765,persen,CD
765,dan,CC
765,secara,IN
765,keseluruhan,NN
765,Penerimaan,NN
765,Pajak,NN
765,Semester,NN
765,I,OD
765,tumbuh,VB
765,"20,8",CD
765,persen,CD
765,",",Z
765,kata,VB
765,-nya,PRP
765,menjelaskan,VB
766,Menurut,IN
766,data,NN
766,BKF,NNP
766,",",Z
766,konsumsi,NN
766,masyarakat,NN
766,pada,IN
766,kuartal,NN
766,II,OD
766,/,Z
766,2007,CD
766,tumbuh,VB
766,"4,9",CD
766,persen,CD
766,",",Z
766,yang,SC
766,terdiri,VB
766,atas,IN
766,pertumbuhan,NN
766,penjualan,NN
766,mobil,NN
766,"7,46",CD
766,persen,CD
766,",",Z
766,penjualan,NN
766,motor,NN
766,"61,9",CD
766,persen,CD
766,",",Z
766,konsumsi,NN
766,listrik,NN
766,"8,2",CD
766,persen,CD
766,",",Z
766,kredit,NN
766,konsumsi,NN
766,18,CD
766,persen,CD
766,",",Z
766,PPN,NN
766,dalam negeri,JJ
766,20,CD
766,persen,CD
766,",",Z
766,dan,CC
766,PPN,NN
766,Impor,NN
766,28,CD
766,persen,CD
766,.,Z
767,Sedangkan,CC
767,konsumsi,NN
767,pemerintah,NN
767,tumbuh,VB
767,"8,9",CD
767,persen,CD
767,yang,SC
767,terdiri,VB
767,atas,IN
767,",",Z
767,pertumbuhan,NN
767,belanja,NN
767,pegawai,NN
767,"55,8",CD
767,persen,CD
767,",",Z
767,belanja,NN
767,barang,NN
767,"10,1",CD
767,persen,CD
767,",",Z
767,Belanja,NN
767,lain,JJ
767,-nya,PRP
767,"47,2",CD
767,persen,CD
767,",",Z
767,dan,CC
767,belanja,NN
767,daerah,NN
767,"-4,9",CD
767,persen,CD
767,.,Z
768,Sementara,CC
768,ekspor,NN
768,mengalami,VB
768,pertumbuhan,NN
768,"9,4",CD
768,persen,CD
768,non,RB
768,migas,NN
768,22,CD
768,persen,CD
768,",",Z
768,migas,NN
768,7,CD
768,persen,CD
768,",",Z
768,dan,CC
768,sisi,NN
768,impor,NN
768,yang,SC
768,tumbuh,VB
768,"11,99",CD
768,persen,CD
768,barang modal,NN
768,40,CD
768,persen,CD
768,",",Z
768,barang,NN
768,konsumsi,NN
768,2,CD
768,persen,CD
768,.,Z
769,Secara,IN
769,keseluruhan,NN
769,",",Z
769,ekspor,NN
769,dan,CC
769,impor,NN
769,pada,IN
769,semester,NN
769,I,OD
769,tumbuh,VB
769,15,CD
769,dan,CC
769,12,CD
769,persen,CD
769,",",Z
769,kata,VB
769,-nya,PRP
769,.,Z
770,Bank,NNP
770,Indonesia,NNP
770,memperkirakan,VB
770,Neraca,NN
770,Pembayaran,NN
770,Indonesia,NNP
770,NPI,NN
770,akan,MD
770,mengalami,VB
770,surplus,NN
770,sebesar,JJ
770,"13,4",CD
770,miliar,CD
770,dolar,NN
770,AS,NNP
770,pada,IN
770,keseluruhan,NN
770,tahun,NN
770,2007,CD
770,.,Z
771,Surplus,NN
771,tersebut,PR
771,didukung,VB
771,oleh,IN
771,surplus,NN
771,pada,IN
771,neraca,NN
771,transaksi,NN
771,berjalan,VB
771,sebesar,JJ
771,"8,9",CD
771,miliar,CD
771,dolar,NN
771,AS,NNP
771,dan,CC
771,surplus,NN
771,neraca,NN
771,modal,NN
771,dan,CC
771,finansial,JJ
771,sebesar,JJ
771,"4,9",CD
771,miliar,CD
771,dolar,NN
771,AS,NNP
771,",",Z
771,kata,VB
771,Gubernur,NNP
771,Bank,NNP
771,Indonesia,NNP
771,Burhanudin,NNP
771,Abdullah,NNP
771,pada,IN
771,rapat kerja,NN
771,dengan,IN
771,DPR,NNP
771,RI,NNP
771,Komisi,NNP
771,XI,NNP
771,di,IN
771,Jakarta,NNP
771,",",Z
771,Jumat,NNP
771,dini hari,JJ
771,.,Z
772,Dengan,IN
772,demikian,PR
772,",",Z
772,pada,IN
772,akhir,NN
772,tahun,NN
772,cadangan,NN
772,devisa,NN
772,diperkirakan,VB
772,akan,MD
772,mencapai,VB
772,"56,2",CD
772,miliar,CD
772,dolar,NN
772,AS,NNP
772,atau,CC
772,setara,NN
772,dengan,IN
772,dengan,X
772,"5,6",CD
772,bulan,NN
772,impor,NN
772,dan,CC
772,pembayaran,NN
772,utang,NN
772,luar negeri,NN
772,Pemerintah,NN
772,.,Z
773,Sementara,SC
773,itu,PR
773,",",Z
773,untuk,IN
773,paruh,CD
773,pertama,OD
773,2007,CD
773,ini,PR
773,",",Z
773,ia,PRP
773,mengatakan,VB
773,NPI,NN
773,surplus,NN
773,sebesar,JJ
773,"3,7",CD
773,miliar,CD
773,dolar,NN
773,AS,NNP
773,yang,SC
773,didorong,VB
773,oleh,IN
773,perbaikan,NN
773,kinerja,NN
773,neraca,NN
773,modal,NN
773,finansial,JJ
773,.,Z
774,Meski,SC
774,pada,IN
774,kuartal,NN
774,II,OD
774,2007,CD
774,ini,PR
774,turun,VB
774,26,CD
774,persen,CD
774,dibandingkan,VB
774,kuartal,NN
774,I,OD
774,2007,CD
774,",",Z
774,namun,CC
774,neraca,NN
774,modal,NN
774,finansial,JJ
774,tetap,RB
774,surplus,NN
774,sebesar,JJ
774,"1,7",CD
774,miliar,CD
774,dolar,NN
774,AS,NNP
774,.,Z
775,Perbaikan,NN
775,neraca,NN
775,modal,NN
775,finansial,JJ
775,didorong,VB
775,oleh,IN
775,aliran,NN
775,modal asing,NN
775,dalam,IN
775,bentuk,NN
775,investasi,NN
775,portofolio,NN
775,",",Z
775,kata,VB
775,-nya,PRP
775,.,Z
776,Gubernur,NNP
776,Bank,NNP
776,Indonesia,NNP
776,BI,NNP
776,Burhanudin,NNP
776,Abdullah,NNP
776,",",Z
776,mengatakan,VB
776,saat,NN
776,ini,PR
776,Indonesia,NNP
776,belum,NEG
776,sembuh,VB
776,akibat,IN
776,krisis,JJ
776,keuangan,NN
776,yang,SC
776,terjadi,VB
776,sepuluh,CD
776,tahun,NN
776,lalu,CC
776,.,Z
777,Hal,NN
777,ini,PR
777,tercermin,VB
777,dari,IN
777,adanya,NN
777,anomali,NN
777,antara,IN
777,BI,NNP
777,rate,FW
777,dengan,IN
777,suku,NN
777,bunga,NN
777,deposito,NN
777,yang,SC
777,terjadi,VB
777,saat,NN
777,ini,PR
777,di,IN
777,Indonesia,NNP
777,",",Z
777,demikian,PR
777,kata,VB
777,Gubernur,NN
777,BI,NNP
777,dalam,IN
777,Rapat Kerja,NN
777,dengan,IN
777,Komisi,NNP
777,XI,NNP
777,DPR,NNP
777,di,IN
777,Jakarta,NNP
777,",",Z
777,Kamis,NNP
777,malam,NN
777,hingga,IN
777,Jumat,NNP
777,dini hari,JJ
777,.,Z
778,Ia,PRP
778,mengatakan,VB
778,anomali,JJ
778,tersebut,PR
778,terjadi,VB
778,di mana,SC
778,BI,NNP
778,rate,FW
778,sebesar,JJ
778,"8,25",CD
778,persen,CD
778,lebih,RB
778,tinggi,JJ
778,dibandingkan,VB
778,dengan,IN
778,suku,NN
778,bunga,NN
778,deposito,NN
778,sebesar,JJ
778,lima,CD
778,persen,CD
778,.,Z
779,Mestinya,RB
779,BI,NNP
779,rate,FW
779,lebih,RB
779,rendah,JJ
779,dibandingkan,VB
779,suku,NN
779,bunga,NN
779,deposito,NN
779,",",Z
779,kata,VB
779,-nya,PRP
779,.,Z
780,Ia,PRP
780,mengatakan,VB
780,",",Z
780,untuk,SC
780,mengatasi,VB
780,masalah,NN
780,tersebut,PR
780,",",Z
780,BI,NNP
780,tidak,NEG
780,bisa,MD
780,serta-merta,RB
780,menurunkan,VB
780,tingkat,NN
780,bunga,NN
780,-nya,PRP
780,secara,IN
780,drastis,JJ
780,.,Z
781,Secara,IN
781,bertahap,VB
781,kita,PRP
781,coba,VB
781,turunkan,VB
781,dengan,SC
781,tetap,RB
781,menjaga,VB
781,stabilitas,NN
781,",",Z
781,dan,CC
781,itu,PR
781,level,NN
781,BI,NNP
781,rate,FW
781,yang,SC
781,lebih,RB
781,rendah,JJ
