sentence_num,token,tag
786,mereka,O
786,.,O
787,"""",O
787,Semua,O
787,orang,O
787,yang,O
787,nanti,O
787,akan,O
787,membantu,O
787,dimasukkan,O
787,ke,O
787,dalam,O
787,TGUPP,B-ORG
787,dilakukan,O
787,pengangkatan,O
787,",",O
787,dibuatkan,O
787,tanggung,O
787,jawab,O
787,yang,O
787,jelas,O
787,",",O
787,bisa,O
787,dievaluasi,O
787,dengan,O
787,jelas,O
787,",",O
787,dan,O
787,semuanya,O
787,berseragam,O
787,seperti,O
787,kami,O
787,semua,O
787,",",O
787,"""",O
787,katanya,O
787,.,O
788,Baca,O
788,juga,O
788,:,O
788,Sindiran,O
788,Anies,B-PER
788,soal,O
788,Gaji,O
788,Tim,B-ORG
788,Gubernur,I-ORG
788,yang,O
788,Buat,O
788,Tim,B-ORG
788,Ahok,I-ORG
788,Angkat,O
788,Bicara,O
789,Gubernur,B-NOR
789,DKI,I-NOR
789,Jakarta,I-NOR
789,Anies,B-PER
789,Baswedan,I-PER
789,dan,O
789,Wakil,B-NOR
789,Gubernur,I-NOR
789,DKI,I-NOR
789,Jakarta,I-NOR
789,Sandiaga,B-PER
789,Uno,I-PER
789,di,O
789,Gedung,B-FAC
789,DPRD,I-FAC
789,DKI,I-FAC
789,Jakarta,I-FAC
789,",",O
789,Jalan,B-LOC
789,Kebon,I-LOC
789,Sirih,I-LOC
789,",",O
789,Rabu,B-DAT
789,(,I-DAT
789,15,I-DAT
789,/,I-DAT
789,11,I-DAT
789,/,I-DAT
789,2017,I-DAT
789,),I-DAT
789,.,O
790,Gubernur,B-NOR
790,DKI,I-NOR
790,Jakarta,I-NOR
790,Anies,B-PER
790,Baswedan,I-PER
790,dan,O
790,Wakil,B-NOR
790,Gubernur,I-NOR
790,DKI,I-NOR
790,Jakarta,I-NOR
790,Sandiaga,B-PER
790,Uno,I-PER
790,di,O
790,Gedung,B-FAC
790,DPRD,I-FAC
790,DKI,I-FAC
790,Jakarta,I-FAC
790,",",O
790,Jalan,B-LOC
790,Kebon,I-LOC
790,Sirih,I-LOC
790,",",O
790,Rabu,B-DAT
790,(,I-DAT
790,15,I-DAT
790,/,I-DAT
790,11,I-DAT
790,/,I-DAT
790,2017,I-DAT
790,),I-DAT
790,.,O
791,(,O
791,KOMPAS,B-ORG
791,.,I-ORG
791,com,I-ORG
791,/,O
791,NURSITA,B-PER
791,SARI,I-PER
791,),O
792,"""",O
792,Anies,B-PER
792,menjelaskan,O
792,",",O
792,jika,O
792,tidak,O
792,ada,O
792,SK,B-LAW
792,pengangkatan,I-LAW
792,",",O
792,status,O
792,mereka,O
792,akan,O
792,dipertanyakan,O
792,saat,O
792,mewakili,O
792,gubernur,O
792,bertemu,O
792,berbagai,O
792,pihak,O
792,.,O
793,Anies,B-PER
793,tidak,O
793,ingin,O
793,hal,O
793,itu,O
793,terjadi,O
793,pada,O
793,masa,O
793,pemerintahannya,O
793,.,O
794,Menurut,O
794,Anies,B-PER
794,",",O
794,SK,B-LAW
794,pengangkatan,I-LAW
794,ini,O
794,bertujuan,O
794,mewujudkan,O
794,tata,O
794,kelola,O
794,pemerintahan,O
794,yang,O
794,baik,O
794,.,O
795,TGUPP,B-ORG
795,nantinya,O
795,akan,O
795,digaji,O
795,menggunakan,O
795,APBD,B-LAW
795,DKI,I-LAW
795,Jakarta,I-LAW
795,.,O
796,Pemprov,B-NOR
796,DKI,I-NOR
796,Jakarta,I-NOR
796,sudah,O
796,mengalokasikan,O
796,anggaran,O
796,Rp,B-MON
796,28,I-MON
796,miliar,I-MON
796,dalam,O
796,Rancangan,B-LAW
796,APBD,I-LAW
796,2018,I-LAW
796,untuk,O
796,TGUPP,B-ORG
796,.,O
797,Konsekuensi,O
797,dari,O
797,itu,O
797,baru,O
797,alokasi,O
797,dananya,O
797,",",O
797,"""",O
797,ucap,O
797,Anies,B-PER
797,.,O
798,Baca,O
798,juga,O
798,:,O
798,Anies,B-PER
798,Tambah,O
798,4,B-QTY
798,Tim,B-ORG
798,Gubernur,I-ORG
798,",",O
798,Pencegahan,O
798,Korupsi,O
798,hingga,O
798,Pengelolaan,O
798,Pesisir,O
798,Jakarta,B-GPE
799,Pada,O
799,era,O
799,Basuki,B-PER
799,Tjahaja,I-PER
799,Purnama,I-PER
799,alias,O
799,Ahok,B-PER
799,",",O
799,staf,O
799,pribadi,O
799,gubernur,O
799,dengan,O
799,TGUPP,B-ORG
799,merupakan,O
799,hal,O
799,berbeda,O
799,.,O
800,Pada,O
800,era,O
800,Ahok,B-PER
800,",",O
800,staf,O
800,-,O
800,staf,O
800,juga,O
800,diisi,O
800,anak,O
800,magang,O
800,yang,O
800,berkinerja,O
800,baik,O
800,.,O
801,Sementara,O
801,TGUPP,B-ORG
801,merupakan,O
801,penasihat,O
801,gubernur,O
801,yang,O
801,berada,O
801,di,O
801,instansi,O
801,pemerintahan,O
801,.,O
802,Biasanya,O
802,diisi,O
802,PNS,B-ORG
802,senior,O
802,non,O
802,-,O
802,eselon,O
802,.,O
803,Resmikan,B-EVT
803,Sekolah,B-FAC
803,",",O
803,Gubernur,B-NOR
803,DKI,I-NOR
803,Minta,O
803,WC,B-FAC
803,Guru,O
803,dan,O
803,Murid,O
803,Tak,O
803,Dipisah,O
804,Kompas.com,B-ORG
804,-,O
804,09,B-DAT
804,/,I-DAT
804,05,I-DAT
804,/,I-DAT
804,2018,I-DAT
804,",",O
804,15:50,B-TIM
804,WIB,I-TIM
805,JAKARTA,B-GPE
805,",",O
805,KOMPAS.com,B-ORG
805,-,O
805,Gubernur,B-NOR
805,DKI,I-NOR
805,Jakarta,I-NOR
805,Anies,B-PER
805,Baswedan,I-PER
805,meminta,O
805,WC,B-FAC
805,di,O
805,sekolah,B-FAC
805,tidak,O
805,dipisah,O
805,antara,O
805,guru,O
805,dan,O
805,murid,O
805,.,O
806,Hal,O
806,ini,O
806,disampaikannya,O
806,ketika,O
806,meresmikan,O
806,delapan,B-ORD
806,sekolah,B-FAC
806,yang,O
806,baru,O
806,direhabilitasi,B-PRD
806,di,O
806,Kepulauan,B-LOC
806,Seribu,I-LOC
806,",",O
806,Rabu,B-DAT
806,(,O
806,9,I-DAT
806,/,I-DAT
806,5,I-DAT
806,/,I-DAT
806,2018,I-DAT
806,),O
806,.,O
807,"""",O
807,Kalau,O
807,(,O
807,WC,B-FAC
807,),O
807,dipisah,O
807,",",O
807,artinya,O
807,guru,O
807,ngurusin,O
807,diri,O
807,sendiri,O
807,",",O
807,siswa,O
807,ngurus,O
807,diri,O
807,sendiri,O
807,",",O
807,"""",O
807,ujar,O
807,Anies,B-PER
807,di,B-FAC
807,SMKN,I-FAC
807,61,I-FAC
807,",",O
807,Kepulauan,B-LOC
807,Seribu,I-LOC
807,",",O
807,Rabu,B-DAT
807,.,O
808,Padahal,O
808,",",O
808,menurut,O
808,Anies,B-PER
808,",",O
808,WC,B-FAC
808,sekolah,I-FAC
808,seharusnya,O
808,tidak,O
808,dipisah,O
808,-,O
808,pisah,O
808,.,O
809,Sebab,O
809,pemisahan,O
809,itu,O
809,membuat,O
809,guru,O
809,diuntungkan,O
809,dengan,O
809,WC,B-FAC
809,bersih,O
809,.,O
810,Di,O
810,sisi,O
810,lain,O
810,",",O
810,WC,B-FAC
810,murid,O
810,tidak,O
810,terurus,O
810,dan,O
810,kotor,O
810,.,O
811,"""",O
811,Kalau,O
811,(,O
811,WC,B-FAC
811,),O
811,jadi,O
811,satu,B-ORD
811,",",O
811,dua,B-ORD
811,-,I-ORD
811,duanya,I-ORD
811,akan,O
811,rapi,O
811,dan,O
811,bersih,O
811,",",O
811,"""",O
811,katanya,O
811,.,O
812,Delapan,B-ORD
812,sekolah,B-FAC
812,di,O
812,Kepulauan,B-LOC
812,Seribu,I-LOC
812,diresmikan,B-EVT
812,di,O
812,Pulau,B-LOC
812,Tidung,I-LOC
812,",",O
812,Kepulauan,B-LOC
812,Seribu,I-LOC
812,.,O
813,Kedelapan,B-ORD
813,sekolah,B-FAC
813,itu,O
813,adalah,O
813,SDN,B-FAC
813,Pulau,B-FAC
813,Kelapa,I-FAC
813,01,I-FAC
813,Pagi,I-FAC
813,",",O
813,SDN,B-FAC
813,Pulau,I-FAC
813,Panggang,I-FAC
813,03,I-FAC
813,Pagi,I-FAC
813,",",O
813,SMPN,B-FAC
813,133,I-FAC
813,Jakarta,I-FAC
813,",",O
813,SMPN,B-FAC
813,260,I-FAC
813,Jakarta,I-FAC
813,",",O
813,SMPN,B-FAC
813,285,I-FAC
813,Jakarta,I-FAC
813,",",O
813,SMPN,B-FAC
813,288,I-FAC
813,Jakarta,I-FAC
813,",",O
813,PKBM,B-FAC
813,Negeri,I-FAC
813,36,I-FAC
813,Jakarta,I-FAC
813,",",O
813,dan,O
813,SMKN,B-FAC
813,61,I-FAC
813,Jakarta,I-FAC
813,.,O
814,Ketika,O
814,meresmikan,O
814,",",O
814,Anies,B-PER
814,berpesan,O
814,agar,O
814,sekolah,B-FAC
814,tidak,O
814,sekadar,O
814,bagus,O
814,bangunannya,O
814,.,O
815,"""",O
815,Gedung,B-LOC
815,sekolah,I-LOC
815,yang,O
815,baik,O
815,itu,O
815,akan,O
815,menunjang,O
815,proses,O
815,belajar,O
815,mengajar,O
815,.,O
816,Pastikan,O
816,semuanya,O
816,rapi,O
816,",",O
816,bersih,O
816,",",O
816,kalau,O
816,ada,O
816,masalah,O
816,segera,O
816,diperbaiki,O
816,",",O
816,"""",O
816,ujar,O
816,Anies,B-PER
816,Kereta,B-PRD
816,Semicepat,I-PRD
816,Jakarta,B-GPE
816,-,O
816,Surabaya,B-GPE
816,Buatan,O
816,INKA,B-ORG
816,Tak,O
816,Gunakan,O
816,Lokomotif,B-PRD
817,Kompas.com,B-ORG
817,-,O
817,09,B-DAT
817,/,I-DAT
817,05,I-DAT
817,/,I-DAT
817,2018,I-DAT
817,",",O
817,05:48,B-TIM
817,WIB,I-TIM
818,SOLO,B-GPE
818,",",O
818,KOMPAS.com,B-ORG
818,ó,O
818,Kereta,B-PRD
818,medium,I-PRD
818,speed,I-PRD
818,train,I-PRD
818,(,O
818,MST,B-PRD
818,),O
818,pesanan,O
818,PT,B-ORG
818,KAI,I-ORG
818,besutan,O
818,PT,B-ORG
818,INKA,I-ORG
818,tak,O
818,akan,O
818,lagi,O
818,menggunakan,O
818,lokomotif,B-PRD
818,.,O
819,Kereta,B-PRD
819,yang,O
819,memiliki,O
819,kecepatan,O
819,hingga,O
819,160,B-QTY
819,km,I-QTY
819,/,O
819,jam,I-QTY
819,itu,O
819,akan,O
819,memiliki,O
819,dua,B-CRD
819,penggerak,O
819,langsung,O
819,menyatu,O
819,dengan,O
819,kereta,B-PRD
819,.,O
820,"""",O
820,Bentuknya,O
820,kereta,B-PRD
820,MST,I-PRD
820,nanti,O
820,sudah,O
820,tidak,O
820,memakai,O
820,lokomotif,B-PRD
820,.,O
821,Keretanya,O
821,sudah,O
821,berpenggerak,O
821,sendiri,O
821,seperti,O
821,KRL,B-PRD
821,atau,O
821,KRD,B-PRD
821,",",O
821,"""",O
821,ujar,O
821,General,B-ORG
821,Manager,I-ORG
821,Corporate,I-ORG
821,Secretary,I-ORG
821,PT,B-ORG
821,INKA,I-ORG
821,I,B-PER
821,Ketut,I-PER
821,Astika,I-PER
821,",",O
821,Selasa,B-DAT
821,(,I-DAT
821,8,I-DAT
821,/,I-DAT
821,5,I-DAT
821,/,I-DAT
821,2018,I-DAT
821,),I-DAT
821,.,O
822,Ketut,B-PER
822,menuturkan,O
822,",",O
822,kereta,B-PRD
822,MST,I-PRD
822,memiliki,O
822,dua,B-CRD
822,kabin,B-FAC
822,masinis,I-FAC
822,.,O
823,Ia,O
823,mencontohkan,O
823,bila,O
823,maju,O
823,menuju,O
823,Surabaya,B-GPE
823,tinggal,O
823,menggunakan,O
823,kabin,B-FAC
823,satu,I-FAC
823,.,O
824,Sementara,O
824,arah,O
824,Jakarta,B-GPE
824,menggunakan,O
824,kabin,B-FAC
824,satunya,O
824,.,O
825,"""",O
825,Jadi,O
825,tidak,O
825,perlu,O
825,langsir,O
825,lagi,O
825,seperti,O
825,memakai,O
825,lokomotif,B-PRD
825,",",O
825,"""",O
825,ujar,O
825,Ketut,B-PER
825,.,O
826,Ketut,B-PER
826,mengatakan,O
826,",",O
826,bentuk,O
826,kereta,O
826,MST,B-PRD
826,aerodinamis,I-PRD
826,untuk,O
826,mengakomodasi,O
826,kecepatan,O
826,.,O
827,Ia,O
827,mencontohkan,O
827,pesawat,B-PRD
827,terbang,O
827,yang,O
827,bentuknya,O
827,aerodinamis,B-PRD
827,lantaran,O
827,dituntut,O
827,harus,O
827,terbang,O
827,cepat,O
827,dan,O
827,konstruksi,O
827,body,O
827,yang,O
827,lebih,O
827,ringan,O
827,.,O
828,"""",O
828,Tetapi,O
828,untuk,O
828,menunjukkan,O
828,futuristiknya,O
828,",",O
828,untuk,O
828,kereta,B-PRD
828,yang,O
828,tidak,O
828,terlalu,O
828,tinggi,O
828,kecepatannya,O
828,bisa,O
828,dibuat,O
828,mancung,O
828,",",O
828,"""",O
828,kata,O
828,Ketut,B-PER
828,.,O
829,Ketut,B-PER
829,menyatakan,O
829,desain,B-PRD
829,kereta,I-PRD
829,MST,I-PRD
829,hampir,O
829,siap,O
829,.,O
830,PT,B-ORG
830,INKA,I-ORG
830,tinggal,O
830,menunggu,O
830,konfirmasi,O
830,dari,O
830,PT,B-ORG
830,KAI,I-ORG
830,selaku,O
830,customer,O
830,.,O
831,Menurut,O
831,Ketut,B-PER
831,",",O
831,pembuatan,O
831,kereta,B-PRD
831,medium,I-PRD
831,dengan,O
831,kecepatan,O
831,maksimal,O
831,160,B-QTY
831,akan,O
831,dioperasikan,O
831,tujuan,O
831,Jakarta,B-GPE
831,-,O
831,Surabaya,I-GPE
831,.,O
832,Konsep,B-PRD
832,kereta,I-PRD
832,itu,O
832,sudah,O
832,dibuat,O
832,dan,O
832,tinggal,O
832,memastikan,O
832,spesifikasinnya,O
832,sesuai,O
832,kebutuhan,O
832,PT,B-ORG
832,KAI,I-ORG
832,.,O
833,"""",O
833,Kalau,O
833,secara,O
833,prinsip,O
833,untuk,O
833,kereta,B-PRD
833,berkecepatan,O
833,160,B-QTY
833,km,I-QTY
833,/,I-QTY
833,jam,I-QTY
833,kami,O
833,sudah,O
833,memiliki,O
833,boggie,B-PRD
833,yang,O
833,sudah,O
833,memenuhi,O
833,kecepatan,O
833,itu,O
833,",",O
833,"""",O
833,ujar,O
833,Ketut,B-PER
833,.,O
834,Ditanya,O
834,sanggup,O
834,membuat,O
834,kereta,B-PRD
834,berkecepatan,O
834,diatas,O
834,kereta,B-PRD
834,medium,I-PRD
834,",",O
834,Ketut,B-PER
834,menuturkan,O
834,untuk,O
834,membuat,O
834,kereta,B-PRD
834,cepat,O
834,harus,O
834,diikuti,O
834,dengan,O
834,kesungguhan,O
834,sarana,O
834,.,O
835,Ia,O
835,mencontohkan,O
835,dengan,O
835,mengoperasikan,O
835,kereta,B-PRD
835,berkecepatan,I-PRD
835,medium,I-PRD
835,harus,O
835,berhitung,O
835,dengan,O
835,banyaknya,O
835,perlintasan,O
835,.,O
836,"""",O
836,Dengan,O
836,kecepatan,O
836,sekarang,O
836,saja,O
836,diperlintasan,O
836,sering,O
836,terjadi,O
836,kecelakaan,O
836,dan,O
836,hal,O
836,itu,O
836,masalah,O
836,",",O
836,"""",O
836,kata,O
836,Ketut,B-PER
836,.,O
837,Hardiknas,B-EVT
837,2018,I-EVT
837,",",O
837,Momen,O
837,Bagi,O
837,Guru,O
837,untuk,O
837,Merenung,O
837,dan,O
837,Merefleksikan,O
837,Diri,O
838,Oleh,O
838,:,O
838,Tempo.co,B-ORG
839,Rabu,B-DAT
839,",",I-DAT
839,2,I-DAT
839,Mei,I-DAT
839,2018,I-DAT
839,14:02,B-TIM
839,WIB,I-TIM
840,suasana,O
840,belajar,O
840,mengajar,O
840,di,O
840,sekolah,B-ORG
841,Mengingat,O
841,momen,O
841,Hari,B-EVT
841,Pendidikan,I-EVT
841,Nasional,I-EVT
841,(,O
841,Hardiknas,I-EVT
841,),O
841,",",O
841,membawa,O
841,ingatan,O
841,pada,O
841,tokoh,O
841,pendidikan,O
841,Indonesia,B-NOR
841,bernama,O
841,R.,B-PER
841,M.,I-PER
841,Suwardi,I-PER
841,Suryaningrat,I-PER
841,atau,O
841,yang,O
841,lebih,O
841,dikenal,O
841,dengan,O
841,nama,O
841,Ki,B-PER
841,Hajar,I-PER
841,Dewantara,I-PER
841,.,O
842,Peringatan,B-EVT
842,Hardiknas,I-EVT
842,pun,O
842,didasarkan,O
842,atas,O
842,kelahirannya,O
842,",",O
842,yaitu,O
842,2,B-DAT
842,Mei,I-DAT
842,1889,I-DAT
842,.,O
843,Pemikiran,O
843,",",O
843,gagasan,O
843,",",O
843,dan,O
843,konsep,O
843,Ki,B-PER
843,Hajar,I-PER
843,Dewantara,I-PER
843,dalam,O
843,pendidikan,O
843,menjadi,O
843,acuan,O
843,bagi,O
843,pembangunan,O
843,pendidikan,O
843,Indonesia,B-NOR
843,.,O
844,ÔªøBelum,O
844,Ada,O
844,Restu,O
844,",",O
844,Bambang,B-PER
844,Soesatyo,I-PER
844,Emoh,O
844,Gantikan,O
844,Setya,B-PER
844,Novanto,I-PER
845,Reporter,O
845,:,O
845,Ahmad,B-PER
845,Faiz,I-PER
845,Ibnu,I-PER
845,Sani,I-PER
846,Editor,O
846,:,O
846,Widiarsi,B-PER
846,Agustina,I-PER
847,Rabu,B-DAT
847,",",I-DAT
847,22,I-DAT
847,November,I-DAT
847,2017,I-DAT
847,06,B-TIM
847,:,I-TIM
847,31,I-TIM
847,WIB,I-TIM
848,Ketua,O
848,Komisi,B-NOR
848,Hukum,I-NOR
848,DPR,I-NOR
848,Bambang,B-PER
848,Soesatyo,I-PER
848,dalam,O
848,sebuah,O
848,rapat,B-EVT
848,paripurna,I-EVT
848,DPR,I-EVT
848,.,O
849,Ia,O
849,menjadi,O
849,salah,O
849,satu,O
849,politikus,O
849,Partai,B-NOR
849,Golkar,I-NOR
849,yang,O
849,digadang,O
849,-,O
849,gadang,O
849,menjadi,O
849,pengganti,O
849,Setya,B-PER
849,Novanto,I-PER
849,sebagai,O
849,ketua,O
849,DPR,B-NOR
849,.,O
850,TEMPO,B-ORG
850,/,O
850,Dhemas,B-PER
850,Reviyanto,I-PER
851,Jakarta,B-GPE
851,-,O
851,Ketua,O
851,Komisi,B-NOR
851,Hukum,I-NOR
851,Dewan,I-NOR
851,Perwakilan,I-NOR
851,Rakyat,I-NOR
851,Bambang,B-PER
851,Soesatyo,I-PER
851,menyatakan,O
851,tidak,O
851,siap,O
851,bila,O
851,ditugaskan,O
851,Partai,B-NOR
851,Golkar,B-NOR
851,menjadi,O
851,Ketua,O
851,DPR,B-NOR
851,menggantikan,O
851,Setya,B-PER
851,Novanto,I-PER
851,.,O
852,Menurut,O
852,dia,O
852,hal,O
852,itu,O
852,belum,O
852,waktunya,O
852,dibahas,O
852,selama,O
852,Setya,B-PER
852,Novanto,I-PER
852,masih,O
852,menjabat,O
852,sebagai,O
852,ketua,O
852,umum,O
852,Partai,B-NOR
852,Golkar,I-NOR
852,dan,O
852,ketua,O
852,DPR,B-NOR
852,.,O
853,Saya,O
853,tidak,O
853,mau,O
853,kalo,O
853,tidak,O
853,dapat,O
853,restu,O
853,dari,O
853,Setya,B-PER
853,Novanto,I-PER
853,selaku,O
853,ketua,O
853,umum,O
853,dan,O
853,ketua,O
853,DPR,B-NOR
853,",",O
853,"""",O
853,kata,O
853,Bambang,B-PER
853,di,O
853,Kantor,B-LOC
853,DPP,I-LOC
853,Golkar,I-LOC
853,",",O
853,Jakarta,B-GPE
853,",",O
853,Selasa,B-DAT
853,",",I-DAT
853,21,I-DAT
853,November,I-DAT
853,2017,I-DAT
853,.,O
854,BACA,O
854,:,O
854,Hasil,O
854,Rapat,O
854,Pleno,O
854,Golkar,B-NOR
854,:,O
854,Nasib,O
854,Setya,B-PER
854,Novanto,I-PER
854,Tunggu,O
854,Praperadilan,O
855,Jika,O
855,nantinya,O
855,ia,O
855,mendapatkan,O
855,restu,O
855,untuk,O
855,menggantikan,O
855,Setya,B-PER
855,Novanto,I-PER
855,yang,O
855,kini,O
855,ditahan,O
855,oleh,O
855,Komisi,B-NOR
855,Pemberantasan,I-NOR
855,Korupsi,I-NOR
855,",",O
855,Bambang,B-PER
855,tidak,O
855,memberikan,O
855,jawaban,O
855,tegas,O
855,.,O
856,"""",O
856,Akan,O
856,saya,O
856,pikirkan,O
856,",",O
856,"""",O
856,ucapnya,O
856,Ketua,O
856,Koordinator,B-NOR
856,Pemenangan,I-NOR
856,Pemilu,I-NOR
856,Jawa,I-NOR
856,II,I-NOR
856,DPP,I-NOR
856,Golkar,I-NOR
856,ini,O
856,.,O
857,Nama,O
857,Bambang,B-PER
857,disebut,O
857,-,O
857,sebut,O
857,sebagai,O
857,calon,O
857,pengganti,O
857,Setya,B-PER
857,Novanto,B-PER
857,sebagai,O
857,ketua,O
857,DPR,B-NOR
857,.,O
858,Selain,O
858,dia,O
858,ada,O
858,pula,O
858,nama,O
858,Ketua,O
858,Badan,B-NOR
858,Anggaran,I-NOR
858,DPR,I-NOR
858,Aziz,B-PER
858,Syamsuddin,I-PER
858,",",O
858,Ketua,O
858,Komisi,B-NOR
858,Pemerintahan,I-NOR
858,DPR,I-NOR
858,Zainuddin,B-PER
858,Amali,I-PER
858,",",O
858,Koordinator,O
858,Bidang,O
858,Kepartaian,O
858,Golkar,B-NOR
858,Kahar,B-PER
858,Muzakir,I-PER
858,",",O
858,serta,O
858,Sekretaris,O
858,Fraksi,B-NOR
858,Golkar,I-NOR
858,Agus,B-PER
858,Gumiwang,I-PER
858,Kartasasmita,I-PER
858,.,O
859,BACA,O
859,:,O
859,Ini,O
859,Surat,O
859,Setya,B-PER
859,Novanto,I-PER
859,Emoh,O
859,Lengser,O
859,dari,O
859,DPR,B-NOR
859,dan,O
859,Golkar,B-NOR
860,Sama,O
860,seperti,O
860,Bambang,B-PER
860,",",O
860,para,O
860,politikus,O
860,yang,O
860,namanya,O
860,disebut,O
860,-,O
860,sebut,O
860,ini,O
860,enggan,O
860,berkomentar,O
860,banyak,O
860,.,O
861,Ini,O
861,pelanggaran,O
861,HAM,O
861,loh,O
861,kalau,O
861,gak,O
861,dikasih,O
861,izin,O
861,",",O
861,"""",O
861,kata,O
861,Aziz,B-PER
861,di,O
861,kantor,B-LOC
861,DPP,I-LOC
861,.,O
862,Sementara,O
862,itu,O
862,",",O
862,Agus,B-PER
862,mengaku,O
862,tidak,O
862,tahu,O
862,soal,O
862,kabar,O
862,ini,O
862,.,O
863,Kahar,B-PER
863,enggan,O
863,berkomentar,O
863,ihwal,O
863,pergantian,O
863,Setya,B-PER
863,Novanto,I-PER
863,sebagai,O
863,Ketua,O
863,DPR,B-NOR
863,.,O
864,"""",O
864,Nanti,O
864,saja,O
864,",",O
864,"""",O
864,katanya,O
864,",",O
864,Senin,B-DAT
864,.,O
865,Hanya,O
865,Zainuddin,B-PER
865,Amali,I-PER
865,yang,O
865,sebelumnya,O
865,menyatakan,O
865,bersedia,O
865,.,O
866,"""",O
866,Jika,O
866,partai,O
866,memberi,O
866,tugas,O
866,",",O
866,saya,O
866,siap,O
866,",",O
866,"""",O
866,kata,O
866,dia,O
866,kepada,O
866,Tempo,B-ORG
866,.,O
867,AHMAD,B-PER
867,FAIZ,I-PER
867,|,O
867,BUDIARTI,B-PER
867,UTAMI,I-PER
867,PUTRI,I-PER
868,Kamis,B-DAT
868,31,I-DAT
868,Mei,I-DAT
868,2018,I-DAT
868,",",O
868,04,B-TIM
868,:,I-TIM
868,49,I-TIM
868,WIB,I-TIM
869,Polisi,B-NOR
869,:,O
869,5,B-QTY
869,Terduga,I-QTY
869,Teroris,I-QTY
869,Probolinggo,B-GPE
869,Sudah,O
869,Berstatus,O
869,Tersangka,O
870,M,B-PER
870,Rofiq,I-PER
870,-,O
870,detikNews,B-ORG
871,Foto,O
871,:,O
871,M,B-PER
871,Rofiq,I-PER
871,/,O
871,detikcom,B-ORG
872,Probolinggo,B-GPE
872,-,O
872,Pemburuan,O
872,terhadap,O
872,jaringan,O
872,teroris,O
872,di,O
872,Probolinggo,B-GPE
872,",",O
872,Jawa,B-GPE
872,Timur,I-GPE
872,gencar,O
872,dilakukan,O
872,polisi,B-NOR
872,.,O
873,Dalam,O
873,beberapa,O
873,waktu,O
873,terakhir,O
873,sudah,O
873,ada,O
873,10,B-QTY
873,orang,I-QTY
873,terduga,O
873,teroris,O
873,yang,O
873,diamankan,O
873,.,O
874,Kapolres,B-NOR
874,Probolinggo,I-NOR
874,Kota,I-NOR
874,AKBP,B-PER
874,Alfian,I-PER
874,Nurrizal,I-PER
874,mengatakan,O
874,",",O
874,dari,O
874,10,B-QTY
874,orang,I-QTY
874,yang,O
874,diamankan,O
874,itu,O
874,",",O
874,5,B-QTY
874,diantaranya,O
874,kini,O
874,sudah,O
874,berstatus,O
874,tersangka,O
874,.,O
875,Kelima,B-QTY
875,tersangka,I-QTY
875,masuk,O
875,dalam,O
875,jaringan,O
875,tersebut,O
875,yakni,O
875,Muhammad,B-PER
875,Fatwa,I-PER
875,",",O
875,Irvan,B-PER
875,Suharianto,I-PER
875,",",O
875,Harits,B-PER
875,S,I-PER
875,Arifin,I-PER
875,",",O
875,Agus,B-PER
875,Purnomo,I-PER
875,dan,O
875,Arif,B-PER
875,Lukman,I-PER
875,Hakim,I-PER
875,.,O
876,"""",O
876,Kelima,B-CRD
876,terduga,O
876,sebelumnya,O
876,ini,O
876,sudah,O
876,ditetapkan,O
876,tersangka,O
876,oleh,O
876,tim,O
876,Densus,B-ORG
876,88,I-ORG
876,Antiteror,I-ORG
876,setalah,O
876,dilakukan,O
876,penyidikan,O
876,di,O
876,Mapolda,B-ORG
876,Jatim,I-ORG
876,",",O
876,"""",O
876,kata,O
876,Alfian,B-PER
876,",",O
876,Kamis,B-DAT
876,(,I-DAT
876,31,I-DAT
876,/,I-DAT
876,5,I-DAT
876,/,I-DAT
876,2018,I-DAT
876,),I-DAT
876,.,I-DAT
877,Sedangkan,O
877,untuk,O
877,5,B-QTY
877,orang,I-QTY
877,lainnya,O
877,masih,O
877,berstatus,O
877,terduga,O
877,saat,O
877,ini,O
877,yakni,O
877,GS,B-PER
877,",",O
877,B,B-PER
877,",",O
877,K,B-PER
877,",",O
877,KS,B-PER
877,serta,O
877,WDP,B-PER
877,.,O
878,"""",O
878,Mereka,O
878,sudah,O
878,ditahan,O
878,di,O
878,Polda,B-NOR
878,Jatim,I-NOR
878,untuk,O
878,menjalani,O
878,pemeriksaan,O
878,intensif,O
878,.,O
879,Dari,O
879,10,B-QTY
879,orang,I-QTY
879,yang,O
879,dinilai,O
879,kuat,O
879,masuk,O
879,dalam,O
879,jaringan,O
879,aksi,O
879,teror,O
879,di,O
879,Surabaya,B-GPE
879,dan,O
879,Sidoarjo,B-GPE
879,dengan,O
879,meledaknya,O
879,bom,O
879,di,O
879,daerah,O
879,tersebut,O
879,.,O
880,Jumat,B-DAT
880,01,I-DAT
880,Juni,I-DAT
880,2018,I-DAT
880,",",O
880,12,B-TIM
880,:,I-TIM
880,45,I-TIM
880,WIB,I-TIM
881,Mendag,B-NOR
881,Pastikan,O
881,Harga,O
881,Bahan,O
881,Pokok,O
881,Tidak,O
881,Naik,O
881,Saat,O
881,Lebaran,B-REG
882,Tri,B-PER
882,Ispranoto,I-PER
882,-,O
882,detikNews,B-ORG
883,Foto,O
883,:,O
883,Deny,B-PER
883,Prastyo,I-PER
883,Utomo,I-PER
884,Bandung,B-GPE
884,-,O
884,Menteri,B-NOR
